Simulation Time,Red_th,Pie_th,CoDel_th,FqCoDel_th,Cobalt_th,dAQM9_th,dAQM10_th,dAQM11_th
30.5,38.3407,38.4782,45.2122,35.4653,43.4296,39.2281,39.4813,35.1376
30.6,38.337,38.4785,45.1233,35.4486,43.4058,38.567,39.1678,34.4895
30.7,38.3046,38.4143,45.1239,35.4298,43.4385,38.2466,39.1805,33.0684
30.8,38.3005,38.4148,45.1641,35.3924,43.3894,38.2472,38.8209,31.2337
30.9,38.2988,38.415,45.0512,35.4272,43.4212,37.8759,38.7914,29.3833
31.0,38.3039,38.4103,44.88,35.3364,43.4772,37.871,38.3315,27.6021
31.1,38.286,38.3944,44.9206,35.2216,43.5241,37.4747,38.337,27.2818
31.2,38.2757,38.3945,44.8656,35.2018,43.5162,37.4531,38.3089,26.9124
31.3,38.2532,38.3947,44.9295,35.1855,43.5576,37.4482,38.3021,26.2753
31.4,38.2233,38.3744,44.851,35.1862,43.423,37.1074,38.3113,26.19
31.5,38.2197,38.366,44.8868,35.1663,43.4381,36.7608,38.2742,25.1661
31.6,38.2086,38.3626,44.8965,35.165,43.465,35.6954,37.8936,25.1916
31.7,38.2029,38.36,44.9596,35.1015,43.483,35.0918,36.4776,25.1988
31.8,38.2029,38.3602,45.0355,35.1233,43.5231,34.7079,36.4316,25.207
31.9,38.1643,38.3403,45.0816,35.1169,43.533,34.0421,36.4195,25.2168
32.0,38.1535,38.3407,44.9666,35.1583,43.5481,32.9562,36.1183,25.2332
32.1,38.1342,38.3153,44.9552,35.1459,43.5893,31.3732,35.4393,25.2519
32.2,38.0263,38.3157,45.0024,35.1532,43.5587,31.0223,34.4145,25.2787
32.3,38.0196,38.316,44.986,35.1177,43.5839,30.7069,34.1132,24.9942
32.4,37.9991,38.3083,45.0472,35.1074,43.5838,29.0036,32.7312,24.967
32.5,37.992,38.2661,45.0882,35.0941,43.6242,28.2017,32.4327,24.6013
32.6,37.9691,38.2663,45.1122,35.0398,43.6487,27.534,31.4249,24.6416
32.7,37.9652,38.2589,45.1794,34.9729,43.365,26.5981,30.4848,24.6868
32.8,37.9674,38.2045,45.0322,34.9526,43.3844,26.3042,29.1941,24.6864
32.9,37.9692,38.1447,45.0049,34.9911,43.405,25.3585,28.2145,24.6756
33.0,37.9615,38.1448,45.0006,34.973,43.3807,24.5021,27.2461,24.6662
33.1,37.9459,38.1233,44.9534,34.9666,43.3999,24.2241,26.0708,24.7167
33.2,37.9176,38.1232,44.7996,35.0231,43.4146,23.922,25.7525,24.765
33.3,37.9086,38.1234,44.8392,35.0315,43.4633,23.9915,25.4564,24.6723
33.4,37.8902,38.1236,44.894,35.0039,43.4741,23.7345,24.8223,24.6231
33.5,37.8901,38.1209,44.9293,34.9515,43.4969,23.0635,24.9074,24.6904
33.6,37.8813,38.0293,44.9658,34.9456,43.3097,22.4857,24.9841,24.7379
33.7,37.8632,37.9349,45.0016,34.9463,43.2917,22.5306,24.4116,24.8184
33.8,37.859,37.9261,45.0448,34.9547,42.8343,22.6063,24.5252,24.8725
33.9,37.7995,37.9105,44.9238,34.9414,42.8021,22.6602,24.6243,24.8842
34.0,37.6991,37.893,44.8159,34.9036,42.8269,22.6851,24.6791,24.8387
34.1,37.6943,37.8555,44.8224,34.942,42.8473,22.7562,24.4801,24.9222
34.2,37.6857,37.8554,44.8655,34.979,42.8937,22.5054,24.5708,25.0117
34.3,37.5961,37.8308,44.8551,34.9314,42.937,22.2151,23.9898,25.0202
34.4,37.5923,37.7917,44.9077,34.8748,42.8844,22.2863,23.7793,25.0615
34.5,37.5791,37.7916,44.9365,34.8519,42.876,22.3737,23.862,25.1611
34.6,37.5722,37.7916,44.8536,34.901,42.8833,22.4408,23.8802,25.1779
34.7,37.4903,37.7524,44.8255,34.9133,42.9157,22.4974,23.9554,25.2689
34.8,37.4867,37.7489,44.5048,34.9109,42.9408,22.5475,24.0123,25.2941
34.9,37.4773,37.749,44.4794,34.8919,42.9849,22.5878,24.0925,25.3586
35.0,37.4648,37.715,44.4843,34.8942,42.9915,22.6348,24.1573,25.4385
35.1,37.4603,37.7003,44.4862,34.8918,42.9893,22.681,24.1346,25.4904
35.2,37.4536,37.7002,44.4956,34.8799,42.9882,22.6946,24.088,25.4863
35.3,37.444,37.7003,44.5311,34.8597,42.9902,22.7432,24.0759,25.561
35.4,37.4469,37.7002,44.3347,34.8583,43.0104,22.7795,24.1049,25.6492
35.5,37.4449,37.6632,44.3375,34.8325,43.0209,22.7906,24.1325,25.7488
35.6,37.4225,37.6632,44.3354,34.855,43.0443,22.8097,24.1295,25.8236
35.7,37.4279,37.646,44.3932,34.8403,43.0662,22.8492,24.1382,25.7652
35.8,37.4165,37.5802,44.4349,34.8116,43.0552,22.8777,24.1317,25.4748
35.9,37.3789,37.5801,44.4713,34.8153,43.0689,22.8802,24.1222,25.541
36.0,37.3846,37.5802,44.5122,34.8303,42.5731,22.9019,24.1096,25.5789
36.1,37.3784,37.5562,44.5287,34.8004,42.5579,22.9404,24.0983,25.664
36.2,37.3614,37.5525,44.5412,34.8024,42.5541,22.9794,24.0705,25.6551
36.3,37.3658,37.552,44.5916,34.8316,42.5881,22.9901,24.057,25.6831
36.4,37.2605,37.5513,44.6426,34.7913,42.6433,23.0231,24.0432,25.7916
36.5,37.246,37.5514,44.6305,34.7888,42.5756,23.0587,24.0197,25.8042
36.6,37.2474,37.5458,44.6787,34.7502,42.5644,23.0684,23.9843,25.7527
36.7,37.2451,37.5399,44.7008,34.7544,42.6063,23.0839,23.9217,25.8221
36.8,37.2489,37.5283,44.6894,34.7501,42.614,23.1239,23.8944,25.8046
36.9,37.2278,37.5284,44.6702,34.746,42.6273,23.1414,23.881,25.8402
37.0,37.2227,37.4407,44.7224,34.7721,42.6185,23.1649,23.8437,25.8949
37.1,37.219,37.441,44.6782,34.8055,42.5741,23.1962,23.8033,25.908
37.2,37.2076,37.4409,44.6979,34.8177,42.4717,23.2087,23.7895,25.9482
37.3,37.2107,37.441,44.7019,34.8229,42.4974,23.227,23.767,26.0118
37.4,37.2165,37.4408,44.7616,34.7825,42.4853,23.2422,23.6679,26.1047
37.5,37.2113,37.4407,44.7768,34.7784,42.4897,23.2665,23.6471,26.186
37.6,37.1917,37.4172,44.8046,34.7884,42.5259,23.2835,23.6032,26.228
37.7,37.1823,37.4038,44.8115,34.7475,42.5562,23.2792,23.598,26.2947
37.8,37.1763,37.3914,44.817,34.7804,42.5663,23.3199,23.6205,26.2693
37.9,37.1497,37.3916,44.8542,34.7766,42.5829,23.3583,23.6188,26.2369
38.0,37.1473,37.392,44.9083,34.7362,42.5839,23.3781,23.6037,26.267
38.1,37.1378,37.3892,44.958,34.7281,42.5697,23.3449,23.1291,26.3449
38.2,37.1372,37.3894,44.9779,34.7359,42.5974,23.3794,23.1291,26.0198
38.3,37.1346,37.3758,44.9257,34.71,42.5986,23.3452,23.1279,26.0932
38.4,37.1131,37.376,44.3731,34.655,42.6027,23.3603,23.0785,26.1388
38.5,37.1014,37.3763,44.398,34.6355,42.6256,23.3335,23.0667,26.1223
38.6,37.0982,37.376,44.3985,34.6459,42.6409,23.3343,23.0441,26.1652
38.7,37.09,37.376,44.321,34.6573,42.6612,23.3336,22.9341,26.1881
38.8,37.088,37.3355,44.2869,34.6495,42.66,23.3438,22.9341,26.186
38.9,37.0674,37.3356,44.3207,34.6189,42.6553,23.3136,22.9066,26.1811
39.0,37.0462,37.3358,44.3304,34.6321,42.6788,23.3238,22.87,26.2478
39.1,37.0367,37.2643,44.3619,34.6398,42.6979,23.3338,22.7775,26.2949
39.2,37.0386,37.2644,44.3492,34.649,42.6479,23.3031,22.7826,26.2693
39.3,37.04,37.2341,44.3982,34.6375,42.6576,23.2971,22.7597,26.3428
39.4,37.0213,37.2225,44.4429,34.672,42.6555,23.2662,22.7607,26.4168
39.5,37.0217,37.2228,44.3878,34.6388,42.6687,23.2494,22.7661,26.4771
39.6,37.0211,37.2095,44.388,34.6132,42.7037,23.197,22.7613,26.5312
39.7,37.0151,37.2097,44.4018,34.6224,42.7084,23.1727,22.7375,26.5129
39.8,36.9785,37.2099,44.421,34.552,42.7358,23.197,22.6878,26.5541
39.9,36.5442,37.1758,44.4232,34.5939,42.707,23.2326,22.6903,26.5539
40.0,36.538,37.1645,44.4273,34.5952,42.7105,23.1664,22.6911,26.5993
40.1,36.5402,37.1645,44.462,34.574,42.6842,23.1638,22.6884,26.6393
40.2,36.5282,37.1646,44.4269,34.5277,42.6917,23.1488,22.6952,26.7028
40.3,36.5354,37.1646,44.3875,34.5348,42.7273,23.1047,22.7011,26.6953
40.4,36.537,37.1647,44.3558,34.473,42.7526,23.0522,22.687,26.7104
40.5,36.5234,37.1648,44.3644,34.5072,42.7883,22.9935,22.6519,26.78
40.6,36.5184,37.1521,44.3836,34.4699,42.7834,22.9664,22.5514,26.8565
40.7,36.5123,37.0701,44.4264,34.4473,42.7947,22.9643,22.5615,26.9254
40.8,36.5117,37.0701,44.4192,34.4349,42.7821,22.9682,22.5073,26.941
40.9,36.5054,37.07,44.2794,34.454,42.8004,22.9304,22.4693,26.9784
41.0,36.4869,37.0698,44.2886,34.4597,42.8246,22.8339,22.4422,27.0178
41.1,36.4844,37.0698,44.258,34.4372,42.8604,22.8049,22.4108,27.0431
41.2,36.4778,37.0702,44.2722,34.3898,42.8843,22.8049,22.3061,27.0718
41.3,36.4748,37.0666,44.2557,34.4022,42.9046,22.7907,22.291,27.0741
41.4,36.4774,37.0665,44.2972,34.3964,42.8908,22.7749,22.2364,27.1323
41.5,36.4665,36.9987,44.3031,34.4326,42.8535,22.7118,22.1844,27.1795
41.6,36.4655,36.9985,44.3284,34.3749,42.8422,22.7118,22.2011,27.2009
41.7,36.4372,36.9987,44.3093,34.3941,42.8733,22.6929,22.1226,27.2443
41.8,36.4132,36.9987,44.3527,34.3668,42.8515,22.6929,22.0937,27.2723
41.9,36.4071,36.9988,44.3724,34.3904,42.879,22.6773,22.0753,27.3363
42.0,36.3975,36.972,44.2828,34.391,42.9064,22.6442,22.0147,27.3822
42.1,35.929,36.9721,44.301,34.3841,42.9199,22.6442,21.9724,27.4263
42.2,35.9269,36.9722,44.3328,34.3461,42.9422,22.6305,21.9745,27.48
42.3,35.9274,36.9186,44.3527,34.3568,42.9279,22.5851,21.9357,27.499
42.4,35.9011,36.8737,44.3328,34.3356,42.9261,22.5851,21.8789,27.5511
42.5,35.8813,36.8739,44.281,34.3241,42.9501,22.5851,21.7889,27.619
42.6,35.8796,36.8741,44.2838,34.347,42.9185,22.5851,21.7682,27.6491
42.7,35.3851,36.8742,44.2896,34.3248,42.941,22.5606,21.752,27.6861
42.8,35.3743,36.8744,44.2751,34.3056,42.9435,22.5606,21.6543,27.6301
42.9,34.3513,36.8746,44.3072,34.3362,42.9664,22.5606,21.6538,27.684
43.0,34.3486,36.8526,44.3037,34.3367,42.9986,22.5224,21.6808,27.7139
43.1,34.3567,36.8526,44.2788,34.3042,42.9645,22.4916,21.6299,27.3683
43.2,34.3581,36.8526,43.6437,34.0985,42.9358,22.4916,21.6637,27.382
43.3,34.3559,36.8527,43.6731,34.0969,42.9329,22.4756,21.6988,27.4361
43.4,34.3575,36.8528,43.7033,34.0802,42.9158,22.4208,21.7177,27.479
43.5,33.3708,36.79,43.7251,34.0683,42.9348,22.3965,21.6938,27.4391
43.6,33.3831,36.7671,43.6387,34.0668,42.9357,22.3256,21.6068,27.4831
43.7,32.9729,36.767,43.6429,34.1136,42.9563,22.2193,21.5729,27.5391
43.8,31.9159,36.7122,43.6659,34.0565,42.9353,22.1406,21.5923,27.5866
43.9,31.9145,36.7123,43.6595,34.062,42.9837,22.1416,21.5638,27.6345
44.0,31.9147,36.7119,43.6837,34.0882,43.0144,21.9953,21.5967,27.6425
44.1,31.884,36.712,43.6683,34.0326,42.9393,21.9964,21.546,27.7026
44.2,30.4207,36.636,43.557,34.0091,42.9338,21.9713,21.5647,27.7491
44.3,29.999,36.6361,43.5308,33.9975,42.9371,21.9214,21.5317,27.7425
44.4,28.9699,36.1799,43.5653,33.9734,42.9437,21.8798,21.3504,27.7975
44.5,28.9495,36.1809,43.6045,33.9406,42.9571,21.881,21.3894,27.8395
44.6,28.4976,36.1841,43.5328,33.9378,42.995,21.7647,20.9199,27.8964
44.7,28.5024,36.1865,43.565,33.9477,42.9185,21.6706,20.822,27.9462
44.8,27.9819,36.1914,43.5606,33.976,42.9561,21.6877,20.8718,27.9907
44.9,27.5436,36.1927,43.5039,33.9531,42.9825,21.5876,20.8523,28.0257
45.0,27.1076,36.1929,43.5268,33.9363,42.9892,21.557,20.8894,27.9919
45.1,26.2342,36.1764,43.5645,33.9572,43.0079,21.5014,20.903,28.0581
45.2,24.8837,36.1773,43.3108,33.9398,43.0155,21.4211,20.8397,28.015
45.3,24.4027,35.7108,43.35,33.9289,43.0463,21.374,20.7729,27.9806
45.4,23.8976,35.3032,43.3586,33.8579,43.0293,21.2555,20.8181,28.0396
45.5,22.9936,34.817,43.3419,33.8748,43.0319,21.2607,20.8259,28.0739
45.6,22.5522,34.809,43.3121,33.8795,43.0227,21.2197,20.8873,28.1349
45.7,22.5782,34.8125,43.3425,33.871,43.028,21.1862,20.895,28.1839
45.8,22.1208,34.3641,43.3832,33.887,43.0268,21.2092,20.9448,28.1954
45.9,21.1459,33.9386,43.3979,33.9031,43.0533,21.2143,20.9527,28.259
46.0,20.2929,33.5389,43.4066,33.9105,43.0616,21.2596,21.0118,28.3305
46.1,19.8753,33.5513,43.387,33.886,43.0525,21.328,21.0437,28.3911
46.2,19.4602,33.564,43.3377,33.9107,43.0491,21.4038,20.9931,28.2718
46.3,19.0161,33.5712,43.3193,33.9155,43.059,21.3921,21.0422,28.3278
46.4,18.0716,33.5546,43.3188,33.8653,43.0796,21.4287,21.1051,28.3239
46.5,17.6361,33.5589,43.3434,33.8492,43.0796,21.4747,21.1742,28.3702
46.6,17.6784,33.1101,43.3468,33.7886,43.0543,21.5368,21.2305,28.4232
46.7,17.7097,32.6163,43.3679,33.8135,43.0245,21.5958,21.201,28.4759
46.8,17.7236,31.7479,43.3144,33.8008,42.9834,21.6257,21.2702,28.532
46.9,17.7551,31.3239,43.3194,33.7671,43.0142,21.6689,21.3007,28.5817
47.0,17.7153,31.3358,43.3413,33.7772,43.0388,21.65,21.3619,28.5686
47.1,17.7478,30.4497,43.3777,33.7875,43.0081,21.7148,21.4119,28.6165
47.2,17.8013,30.0378,43.3525,33.808,43.0308,21.5873,21.4018,28.6689
47.3,17.8438,29.1296,43.367,33.8236,43.0367,21.6361,21.4265,28.7202
47.4,17.8665,29.1437,43.3961,33.803,43.0446,21.6915,21.3914,28.7602
47.5,17.8862,28.2171,43.4097,33.8039,43.0611,21.7185,21.3798,28.7894
47.6,17.9271,28.2464,43.4096,33.7347,43.0953,21.7452,21.4225,28.8582
47.7,17.9719,27.8448,43.4132,33.7489,43.0968,21.7822,21.4157,28.9178
47.8,18.0002,27.4275,43.3972,33.7076,43.105,21.8516,21.4826,28.9465
47.9,18.0308,27.4412,43.4314,33.7385,43.1399,21.9073,21.5421,28.8202
48.0,18.0598,27.4403,43.154,33.7328,43.158,21.8467,21.6096,28.7662
48.1,18.0952,27.4584,43.1692,33.6845,43.1567,21.7903,21.6582,28.8231
48.2,18.1236,25.2954,43.1294,33.6935,43.1776,21.7799,21.6997,28.8682
48.3,18.1435,24.9085,43.0711,33.7162,43.1726,21.852,21.7599,28.8508
48.4,18.1678,23.6309,43.0844,33.682,43.1746,21.919,21.7689,28.8092
48.5,18.1696,23.2402,43.1167,33.6749,43.1967,21.9644,21.8184,28.852
48.6,18.1895,22.0338,42.9969,33.6757,43.2223,22.0105,21.839,28.8602
48.7,18.2299,21.68,43.0197,33.67,43.2174,22.0129,21.8549,28.9085
48.8,18.2645,21.7393,43.007,33.655,43.2296,21.9618,21.7978,28.9192
48.9,18.2922,21.3033,43.0242,33.6403,43.2306,22.0135,21.828,28.9663
49.0,18.3168,20.5452,43.0613,33.6541,43.259,21.9461,21.8758,28.9674
49.1,18.3595,20.6005,43.0262,33.6278,43.2738,21.9915,21.9389,29.012
49.2,18.3964,20.6533,42.9668,33.607,43.2855,21.9806,22.003,29.0553
49.3,18.4299,20.7156,42.9479,33.5955,43.3052,21.9761,22.0635,29.0378
49.4,18.4653,20.7813,42.9159,33.5903,43.3061,21.9812,22.1086,29.056
49.5,18.4907,20.428,42.9211,33.5783,43.3159,21.9935,22.0767,29.1086
49.6,18.5336,20.4091,42.9288,33.567,43.3382,22.0535,22.1417,29.1491
49.7,18.573,20.4755,42.9616,33.5439,43.3645,22.0758,22.1331,29.1854
49.8,18.5842,20.1055,42.8723,33.5258,43.33,22.117,21.6743,29.2259
49.9,18.5878,19.705,42.767,33.5195,43.3477,22.1433,21.7031,29.2683
50.0,18.6131,19.7697,42.7137,33.5074,43.3348,22.1375,21.7144,29.2951
50.1,18.6609,19.7981,42.7252,33.5059,43.3466,22.1368,21.7734,29.3366
50.2,18.6921,19.8655,42.702,33.497,43.3656,22.1853,21.7499,29.3826
50.3,18.7183,19.8834,42.7112,33.508,43.3833,22.2151,21.7679,29.4189
50.4,18.7227,19.5119,42.6967,33.5307,43.3967,22.255,21.7791,29.4841
50.5,18.7607,19.5544,42.7147,33.5257,43.3965,22.2529,21.7826,29.5324
50.6,18.7938,19.6226,42.6452,33.531,43.4206,22.2808,21.8082,29.5746
50.7,18.8376,19.6801,42.6533,33.5508,43.3899,22.2657,21.835,29.6013
50.8,18.8732,19.7167,42.6379,33.5569,43.4036,22.2998,21.8558,29.5893
50.9,18.9128,19.7738,42.6377,33.5175,43.3816,22.2633,21.9074,29.6078
51.0,18.9373,19.8021,42.6673,33.5019,43.4177,22.2297,21.968,29.6651
51.1,18.9691,19.8572,42.6801,33.5016,43.4513,22.1922,22.0346,29.6197
51.2,19.0045,19.4355,42.6804,33.5095,43.4382,22.2229,22.0478,29.6443
51.3,19.0177,19.475,42.6799,33.4953,43.4565,22.1689,22.1017,29.5973
51.4,19.0283,19.5268,42.6861,33.4518,43.4647,22.2177,22.1738,29.6346
51.5,19.0678,19.5784,42.6842,33.4664,43.4885,22.2535,22.2304,29.6629
51.6,19.1058,19.625,42.6593,33.4579,43.5019,22.1743,22.2975,29.6825
51.7,19.1329,19.6746,42.6483,33.4507,43.4773,22.2032,22.3556,29.6343
51.8,19.1725,19.6558,42.6178,33.4539,43.4607,22.2348,22.4031,29.681
51.9,19.1873,19.6974,42.6235,33.4564,43.4333,22.2518,22.4117,29.727
52.0,19.223,19.7342,42.6436,33.4646,43.4603,22.2561,22.4391,29.7669
52.1,19.2597,18.8634,42.6537,33.4796,43.461,22.2598,22.4819,29.7882
52.2,19.2868,18.9171,42.6216,33.5008,43.484,22.2124,22.5383,29.8359
52.3,19.3026,18.9488,42.6181,33.4897,43.4856,22.1762,22.5959,29.8494
52.4,19.337,18.9961,42.5718,33.466,43.4942,22.1825,22.6281,29.9003
52.5,19.3516,19.0403,42.5917,33.4374,43.5161,22.2076,22.6694,29.8342
52.6,19.3858,19.0757,42.6072,33.4373,43.4887,22.2278,22.7399,29.877
52.7,19.4102,19.1286,42.6008,33.3786,43.5105,22.106,22.7933,29.8926
52.8,19.4169,19.164,42.5487,33.3727,43.5119,22.1485,22.8347,29.9335
52.9,19.4405,18.7534,42.57,33.3982,43.5145,22.1441,22.8878,29.9815
53.0,19.4322,18.7841,42.5937,33.3984,43.5386,22.1792,22.9507,29.9962
53.1,19.471,18.8212,42.603,33.3971,43.5527,22.1853,22.9776,30.0497
53.2,19.4925,18.4409,42.6143,33.3943,43.554,22.2308,23.0228,29.8455
53.3,19.5161,18.4843,42.6455,33.4316,43.5674,22.2701,23.0931,29.8855
53.4,19.5251,18.5058,42.667,33.4561,43.5939,22.3299,23.1223,29.9199
53.5,19.5593,18.5516,42.6441,33.4104,43.6132,22.3537,23.1437,29.97
53.6,19.5898,18.5957,42.6359,33.4122,43.6055,22.4091,23.191,30.0129
53.7,19.6245,18.6576,42.669,33.3679,43.6089,22.4389,23.2114,30.0527
53.8,19.6405,18.7113,42.6073,33.3933,43.6432,22.4166,23.2583,29.9866
53.9,19.6588,18.7707,42.6168,33.3365,43.6442,22.3689,23.3212,30.0216
54.0,19.6778,18.8223,42.6196,33.297,43.6655,22.3967,23.3773,30.0355
54.1,19.676,18.4838,42.6213,33.3241,43.6202,22.4342,23.4207,30.0827
54.2,19.7006,18.5348,42.6082,33.3311,43.6134,22.4978,23.4559,30.1266
54.3,19.6961,18.5573,42.6347,33.3096,43.6225,22.5572,23.5073,30.1708
54.4,19.7075,18.61,42.6433,33.2936,43.6492,22.5698,23.5476,29.9574
54.5,19.7162,18.6489,42.6368,33.2991,43.6562,22.6274,23.5804,29.9508
54.6,19.7438,18.7033,42.6431,33.3197,43.6183,22.6765,23.6031,29.9831
54.7,19.7697,18.7405,42.6647,33.2806,43.64,22.7123,23.6079,30.032
54.8,19.7945,18.7785,42.6729,33.2974,43.6471,22.7514,23.6543,30.0522
54.9,19.8228,18.8239,42.6901,33.2822,43.6505,22.8038,23.694,30.0954
55.0,19.8348,18.8569,42.7024,33.2588,43.6573,22.806,23.73,30.1317
55.1,19.8591,18.9086,42.7117,33.262,43.6854,22.865,23.7739,30.1616
55.2,19.8924,18.9465,42.7387,33.2703,43.6953,22.9209,23.8144,30.2118
55.3,19.8737,18.9538,42.7604,33.2492,43.699,22.977,23.8574,30.2414
55.4,19.8748,18.9817,42.7812,33.2477,43.7099,22.9175,23.8882,30.2963
55.5,19.8682,19.0288,42.7654,33.277,43.7164,22.9649,23.9429,30.3305
55.6,19.8764,19.0698,42.7516,33.2444,43.6881,23.0003,23.9921,30.358
55.7,19.9004,19.1194,42.7605,33.277,43.6549,23.0295,24.0341,30.4093
55.8,19.8918,19.1709,42.7701,33.2541,43.6699,23.0552,24.0602,30.4526
55.9,19.8937,19.1464,42.7859,33.2533,43.6666,23.1,24.0998,30.4888
56.0,19.917,19.1767,42.8004,33.2553,43.6583,23.0512,24.118,30.5203
56.1,19.9037,19.2215,42.82,33.2486,43.6938,23.0847,24.1532,30.5574
56.2,19.9287,19.2588,42.8047,33.2248,43.7002,23.1063,24.1927,30.5653
56.3,19.957,19.2998,42.8257,33.2083,43.705,23.151,24.2353,30.5915
56.4,19.9864,19.3313,42.7886,33.2009,43.7008,23.2018,24.2708,30.5504
56.5,19.9909,19.3363,42.7996,33.1946,43.7376,23.2307,24.2729,30.5967
56.6,20.0058,19.3751,42.8228,33.2082,43.7407,23.2858,24.2879,30.6258
56.7,20.0382,19.3837,42.8222,33.2374,43.7571,23.3238,24.3121,30.5841
56.8,20.0346,19.422,42.8426,33.2495,43.7711,23.3358,24.3458,30.6216
56.9,20.0552,19.4593,42.8508,33.2476,43.7855,23.3091,24.3916,30.6419
57.0,20.0839,19.5009,42.8327,33.2283,43.8156,23.3294,24.4403,30.6327
57.1,20.096,19.5404,42.8447,33.2145,43.8328,23.3537,24.4718,30.6695
57.2,20.1222,19.5859,42.8533,33.2005,43.8636,23.38,24.5123,30.6921
57.3,20.1519,19.6184,42.8204,33.2091,43.8647,23.4007,24.5329,30.738
57.4,20.1653,19.6547,42.8304,33.1879,43.8916,23.4188,24.5256,30.7633
57.5,20.1957,19.6962,42.8313,33.1895,43.8937,23.459,24.5765,30.7941
57.6,20.2208,19.7415,42.8429,33.1749,43.8571,23.4906,24.6035,30.8296
57.7,20.21,19.769,42.8549,33.123,43.8515,23.5041,24.6073,30.8672
57.8,20.2383,19.8144,42.8436,33.15,43.8648,23.5429,24.6406,30.8719
57.9,20.2419,19.8529,42.861,33.064,43.8723,23.5365,24.6718,30.773
58.0,20.1721,19.8582,42.8833,33.0716,43.8857,23.5306,24.674,30.8139
58.1,20.2014,19.8985,42.9013,33.0951,43.8765,23.5409,24.6809,30.8459
58.2,20.2281,19.9297,42.9218,33.0942,43.8859,23.5408,24.7032,30.7549
58.3,20.242,19.9308,42.9408,33.1054,43.908,23.5853,24.7301,30.8083
58.4,20.27,19.9697,42.9633,33.1103,43.9332,23.6185,24.7656,30.8288
58.5,20.2874,19.9753,42.8338,33.1199,43.9392,23.649,24.7971,30.861
58.6,20.313,20.0079,42.8451,33.0965,43.9574,23.6706,24.8386,30.8822
58.7,20.3457,20.0463,42.8679,33.0958,43.9482,23.6927,24.8425,30.9187
58.8,20.3728,20.0855,42.8825,33.1145,43.9529,23.7179,24.8465,30.9462
58.9,20.4006,20.1249,42.8934,33.0873,43.9723,23.7403,24.8652,30.9801
59.0,20.3916,20.138,42.8896,33.103,43.9889,23.7691,24.8981,31.0065
59.1,20.4235,20.1729,42.8833,33.0979,44.012,23.7777,24.8517,31.0365
59.2,20.4551,20.1952,42.9001,33.0622,43.9626,23.7874,24.878,30.9791
59.3,20.4884,20.2241,42.8992,33.0717,43.9564,23.7149,24.8708,31.0227
59.4,20.4983,20.2348,42.9271,33.0812,43.9887,23.7477,24.8884,31.0651
59.5,20.5254,20.2236,42.8894,33.0906,44.0006,23.7797,24.913,31.0916
59.6,20.5429,20.2524,42.8671,33.0612,44.0047,23.7687,24.928,31.1016
59.7,20.5728,20.2919,42.8776,33.0617,44.0334,23.7825,24.8699,31.1199
59.8,20.6018,20.3187,42.8993,33.0471,44.0284,23.7724,24.9054,31.1411
59.9,20.5912,20.3592,42.8959,33.0596,44.0159,23.7885,24.9252,31.1942
60.0,20.5967,20.3904,42.9139,33.0722,44.0344,23.8211,24.9593,31.2392
60.1,20.6302,20.4376,42.9384,33.0794,44.0099,23.8478,24.978,31.2685
60.2,20.6276,20.4705,42.9436,33.066,44.0215,23.8737,24.9942,31.3094
60.3,20.6412,20.4941,42.9605,33.0663,44.0414,23.8949,25.0352,31.3361
60.4,20.6742,20.5256,42.9358,33.0808,44.0611,23.9079,25.0323,31.3673
60.5,20.7018,20.5669,42.9385,33.0658,44.0524,23.9403,25.0614,31.3905
60.6,20.7385,20.5956,42.9012,33.0818,44.0028,23.9263,25.0468,31.3497
60.7,20.7778,20.6435,42.919,33.0845,44.0194,23.9437,25.0826,31.3896
60.8,20.7728,20.6528,42.9355,33.0966,44.0346,23.9373,25.1083,31.4244
60.9,20.7811,20.6884,42.9499,33.0997,44.0248,23.9589,25.1401,31.453
