Simulation Time,Red_plr,Pie_plr,CoDel_plr,FqCoDel_plr,Cobalt_plr,dAQM9_plr,dAQM10_plr,dAQM11_plr
28.0,0.832332,1.02472,1.08329,0.793975,1.03021,0.603581,0.731927,0.999303
28.1,0.832876,1.0247,1.08189,0.795454,1.02993,0.602784,0.731569,0.999136
28.2,0.833384,1.02485,1.08084,0.80199,1.0289,0.60178,0.731382,0.999145
28.3,0.833872,1.025,1.08002,0.801566,1.02809,0.601014,0.73136,0.999023
28.4,0.83449,1.02536,1.07941,0.802029,1.02752,0.600867,0.731521,0.999329
28.5,0.834956,1.02547,1.07909,0.805974,1.02679,0.600118,0.731385,0.999045
28.6,0.835203,1.02571,1.0787,0.808026,1.02755,0.599305,0.731292,0.999161
28.7,0.835621,1.02587,1.0791,0.810947,1.02629,0.598889,0.731487,0.999409
28.8,0.836299,1.0261,1.07915,0.813803,1.02584,0.598647,0.731425,0.999541
28.9,0.836916,1.02612,1.07909,0.812551,1.02571,0.597835,0.731357,0.999125
29.0,0.846113,1.02658,1.07893,0.821031,1.02523,0.60586,0.740182,1.00149
29.1,0.846446,1.02709,1.07859,0.822078,1.02418,0.605229,0.740169,1.00182
29.2,0.847116,1.02741,1.07794,0.820973,1.02513,0.604732,0.740057,1.00194
29.3,0.847574,1.02786,1.07768,0.819746,1.02483,0.604234,0.739858,1.00227
29.4,0.848046,1.02812,1.07758,0.826624,1.02473,0.603739,0.739807,1.00205
29.5,0.848524,1.02789,1.07761,0.82586,1.02418,0.603351,0.739966,1.00174
29.6,0.848986,1.02801,1.07711,0.8244,1.02372,0.60259,0.739839,1.00184
29.7,0.849709,1.02815,1.07696,0.829895,1.02375,0.602156,0.739727,1.00179
29.8,0.850493,1.02791,1.07654,0.830074,1.02281,0.601693,0.739779,1.00174
29.9,0.851027,1.02793,1.07587,0.830484,1.02217,0.601345,0.739844,1.00193
30.0,0.85592,1.028,1.07557,0.840218,1.02197,0.610221,0.747006,1.00478
30.1,0.860926,1.02821,1.07537,0.842535,1.02182,0.609665,0.746835,1.00453
