Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
2.77052,0,0.0,0,0,0,0,0,0
2.77059,0,0.0,0,0,0,0,0,0
2.77069,0,0.0,0,0,0,0,0,0
2.77121,0,0.0,0,0,0,0,0,0
2.77179,0,0.0,0,0,0,0,0,0
2.77239,0,0.0,0,0,0,0,0,0
2.77361,0,0.0,0,0,0,0,0,0
2.77362,0,0.0,0,0,0,0,0,0
2.77365,0,0.0,0,0,0,0,0,0
2.77397,0,0.0,0,0,0,0,0,0
2.77418,0,0.0,0,0,0,0,0,0
2.77421,0,0.0,0,0,0,0,0,0
2.77422,0,0.0,0,0,0,0,0,0
2.77425,0,0.0,0,0,0,0,0,0
2.77532,0,0.0,0,0,0,0,0,0
2.77562,0,0.0,0,0,0,0,0,0
2.77581,0,0.0,0,0,0,0,0,0
2.7766,0,0.0,0,0,0,0,0,0
2.77674,0,0.0,0,0,0,0,0,0
2.77683,0,0.0,0,0,0,0,0,0
2.77712,0,0.0,0,0,0,0,0,0
2.77745,0,0.0,0,0,0,0,0,0
2.77906,0,0.0,0,0,0,0,0,0
2.77919,0,0.0,0,0,0,0,0,0
2.77922,0,0.0,0,0,0,0,0,0
2.77996,0,0.0,0,0,0,0,0,0
2.7802,0,0.0,0,0,0,0,0,0
2.78029,0,0.0,0,0,0,0,0,0
2.78031,0,0.0,0,0,0,0,0,0
2.78123,0,0.0,0,0,0,0,0,0
2.78137,0,0.0,0,0,0,0,0,0
2.78139,0,0.0,0,0,0,0,0,0
2.78235,0,0.0,0,0,0,0,0,0
2.78313,0,0.0,0,0,0,0,0,0
2.78402,0,0.0,0,0,0,0,0,0
2.7847,0,0.0,0,0,0,0,0,0
2.78544,0,0.0,0,0,0,0,0,0
2.78564,0,0.0,0,0,0,0,0,0
2.78568,0,0.0,0,0,0,0,0,0
2.78662,0,0.0,0,0,0,0,0,0
2.78666,0,0.0,0,0,0,0,0,0
2.7868,0,0.0,0,0,0,0,0,0
2.78778,0,0.0,0,0,0,0,0,0
2.78792,0,0.0,0,0,0,0,0,0
2.78911,0,0.0,0,0,0,0,0,0
2.78927,0,0.0,0,0,0,0,0,0
2.78945,0,0.0,0,0,0,0,0,0
2.78946,0,0.0,0,0,0,0,0,0
2.79017,0,0.0,0,0,0,0,0,0
2.79034,0,0.0,0,0,0,0,0,0
2.79047,0,0.0,0,0,0,0,0,0
2.79052,0,0.0,0,0,0,0,0,0
2.79055,0,0.0,0,0,0,0,0,0
2.79085,0,0.0,0,0,0,0,0,0
2.79121,0,0.0,0,0,0,0,0,0
2.79269,0,0.0,0,0,0,0,0,0
2.79269,0,0.0,0,0,0,0,0,0
2.79364,0,0.0,0,0,0,0,0,0
2.79411,0,0.0,0,0,0,0,0,0
2.79418,0,0.0,0,0,0,0,0,0
2.79422,0,0.0,0,0,0,0,0,0
2.79425,0,0.0,0,0,0,0,0,0
2.79488,0,0.0,0,0,0,0,0,0
2.79581,0,0.0,0,0,0,0,0,0
2.79593,0,0.0,0,0,0,0,0,0
2.7966,0,0.0,0,0,0,0,0,0
