Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM1_sj,dAQM2_sj,dAQM3_sj,dAQM4_sj,dAQM5_sj,dAQM6_sj,dAQM7_sj,dAQM8_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
7.59176,0.0,171.0,326,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0
7.59276,0.0,32.0,319,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0
7.59381,818.0,0.0,312,315,0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,29,0.0,0.0
7.59482,0.0,57.0,0,308,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.59582,718.0,0.0,0,0,359,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0
7.59686,0.0,0.0,372,198,351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0
7.59733,815.0,0.0,0,190,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0
7.5979,0.0,48.0,307,183,212,0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,40,0.0,0.0
7.59995,809.0,44.0,0,175,205,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0
7.60199,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0
7.60311,0.0,173.0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.60417,902.0,46.0,0,305,259,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31,0.0,0.0
7.6048,0.0,0.0,305,0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,0.0
7.60519,0.0,0.0,298,0,245,0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0,0.0,0.0
7.60624,303.0,0.0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.60739,0.0,0.0,335,252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.60839,0.0,0.0,328,245,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0
7.61045,3714.0,61.0,0,0,0,10,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.61152,0.0,0.0,309,0,0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0
7.61227,903.0,205.0,302,269,0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.61255,0.0,0.0,0,261,0,26,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.61358,0.0,0.0,385,0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.6146,900.0,161.0,378,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.61566,0.0,0.0,370,0,0,30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0
7.61668,0.0,0.0,363,0,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.61768,894.0,244.0,0,312,303,41,0.0,0.0,0.0,0.0,32.0,0.0,0.0,29,0.0,0.0
7.61873,0.0,35.0,0,304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.61973,889.0,0.0,0,0,0,26,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0,0.0,0.0
7.61979,0.0,0.0,0,299,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0
7.62089,735.0,0.0,301,0,244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.62188,0.0,36.0,0,250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.62292,312.0,0.0,295,242,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0
7.62392,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.62493,0.0,35.0,0,266,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.62611,948.0,0.0,364,259,294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0
7.6272,0.0,0.0,356,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.6272,890.0,0.0,0,0,369,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.62822,0.0,29.0,0,453,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.62922,736.0,0.0,306,446,354,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,0.0
7.63023,0.0,76.0,299,438,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,52.0,0.0
7.63135,0.0,0.0,0,431,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,0.0
7.63239,313.0,39.0,353,423,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,37.0,0.0
7.63339,0.0,77.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0
7.63467,3731.0,0.0,347,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,22.0,0.0
7.63539,0.0,19.0,0,292,294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,0.0
7.63748,1054.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.6385,0.0,0.0,0,420,0,47,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0,0.0,0.0
7.6395,312.0,0.0,0,413,0,40,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0,0.0,0.0
7.64051,0.0,16.0,0,0,0,33,0.0,0.0,0.0,0.0,30.0,0.0,0.0,29,10.0,0.0
7.64155,0.0,0.0,0,0,0,25,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0,0.0,0.0
7.64213,841.0,0.0,0,289,255,18,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0
7.64257,0.0,13.0,0,0,248,10,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0
7.64359,957.0,0.0,0,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.64461,0.0,0.0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.64561,0.0,0.0,304,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,0.0
7.64681,0.0,80.0,296,413,297,0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,27,0.0,0.0
7.64786,3737.0,0.0,0,0,0,0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.64888,0.0,25.0,0,0,0,7,0.0,0.0,59.0,0.0,0.0,0.0,0.0,44,11.0,0.0
7.6496,0.0,11.0,0,207,0,0,0.0,0.0,54.0,0.0,0.0,0.0,62.0,0,0.0,0.0
7.64988,0.0,0.0,291,199,0,0,0.0,0.0,50.0,0.0,0.0,0.0,55.0,33,0.0,0.0
7.65089,846.0,0.0,0,192,0,39,0.0,0.0,44.0,0.0,0.0,17.0,47.0,0,0.0,0.0
7.65189,0.0,13.0,0,184,368,0,0.0,0.0,43.0,0.0,0.0,0.0,40.0,64,0.0,0.0
7.65291,0.0,0.0,353,0,360,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,56,0.0,0.0
7.65401,753.0,80.0,346,284,0,19,0.0,0.0,0.0,0.0,0.0,0.0,25.0,49,0.0,0.0
7.65501,0.0,164.0,338,277,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,41,0.0,0.0
7.65603,964.0,10.0,331,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,8.0,0.0
7.65703,0.0,0.0,0,181,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0
7.65707,325.0,0.0,0,0,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0
7.65808,0.0,0.0,356,259,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.65908,847.0,276.0,349,252,302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.66008,0.0,14.0,0,0,295,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.66108,0.0,271.0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.66214,754.0,68.0,343,416,355,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0
7.66314,0.0,100.0,336,409,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.66415,965.0,0.0,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,10.0,0.0
7.66453,0.0,13.0,0,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0
7.66523,846.0,0.0,414,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0
7.66627,0.0,0.0,407,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,31.0,0.0
7.66727,0.0,8.0,399,405,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,23.0,0.0
7.66829,328.0,14.0,392,398,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0
7.6694,0.0,8.0,384,0,258,0,0.0,83.0,52.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67047,925.0,4.0,0,0,250,22,0.0,76.0,0.0,0.0,0.0,0.0,49.0,0,0.0,0.0
7.67155,0.0,0.0,0,393,0,0,0.0,68.0,54.0,0.0,0.0,0.0,0.0,0,23.0,0.0
7.672,3756.0,0.0,333,0,0,0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67255,0.0,0.0,0,151,0,64,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67357,967.0,0.0,0,0,0,0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0
7.67462,0.0,2.0,327,0,0,0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67562,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,10.0,0.0
7.67664,3752.0,0.0,382,0,0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67774,0.0,0.0,375,391,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0
7.67877,926.0,119.0,0,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67947,0.0,94.0,339,0,249,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.67989,3749.0,0.0,0,386,242,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.68091,0.0,68.0,0,379,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0
7.68195,335.0,115.0,0,0,304,0,0.0,0.0,0.0,0.0,7.0,0.0,52.0,0,0.0,0.0
7.68295,0.0,0.0,0,195,297,0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,50,3.0,0.0
7.68508,0.0,0.0,0,187,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0.0,0.0
7.68613,329.0,109.0,0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,19.0,0.0
7.68693,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.68713,324.0,75.0,0,174,291,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0
7.68819,0.0,22.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.68924,0.0,91.0,0,0,0,47,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0
7.69028,0.0,0.0,340,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30.0,0.0
7.69128,863.0,86.0,332,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0.0,0.0
7.69232,0.0,0.0,0,0,370,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0.0
7.69338,1105.0,0.0,0,269,363,17,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0
7.69439,0.0,115.0,0,262,355,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.6944,935.0,109.0,327,254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,20.0,0.0
7.69539,0.0,44.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.69644,983.0,40.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,14.0,0.0
7.69746,0.0,0.0,0,302,0,6,0.0,56.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0
7.69847,0.0,17.0,0,294,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,4.0,0.0
7.69948,329.0,26.0,339,287,354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0
7.70048,0.0,0.0,332,279,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0
7.70151,3763.0,15.0,324,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0
7.70187,0.0,115.0,0,303,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0
7.70253,3757.0,0.0,0,296,349,0,5.0,0.0,47.0,0.0,0.0,0.0,0.0,0,18.0,0.0
7.70353,0.0,0.0,0,288,0,0,0.0,0.0,39.0,4.0,0.0,0.0,0.0,0,0.0,0.0
7.70462,0.0,16.0,0,0,284,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.70562,328.0,53.0,0,0,277,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.70664,0.0,27.0,0,0,269,0,0.0,0.0,17.0,0.0,0.0,0.0,66.0,0,0.0,0.0
7.70764,872.0,0.0,328,256,262,8,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.70867,0.0,118.0,321,0,254,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.70933,1114.0,44.0,0,0,247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0
7.71073,0.0,0.0,316,0,239,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0
7.71176,990.0,30.0,0,0,232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.71282,0.0,117.0,346,282,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,42.0,0.0
7.71386,0.0,0.0,339,275,0,29,0.0,0.0,0.0,6.0,0.0,0.0,0.0,53,0.0,0.0
7.7149,798.0,0.0,332,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0
7.71593,0.0,19.0,324,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0
7.7168,1112.0,321.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0
7.71693,0.0,21.0,0,294,230,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0
7.71894,875.0,35.0,0,286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,15.0,0.0
7.71998,0.0,16.0,319,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0
7.72101,1109.0,0.0,0,0,227,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0
7.72209,0.0,0.0,396,0,220,30,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31,5.0,0.0
7.72309,0.0,22.0,388,282,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0
7.72418,3768.0,19.0,381,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
7.72427,0.0,322.0,0,0,214,0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,9,5.0,0.0
7.72524,995.0,14.0,315,402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
7.72632,0.0,33.0,0,395,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0.0,0.0
7.72739,1108.0,310.0,0,387,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.72841,0.0,0.0,334,380,317,68,0.0,0.0,104.0,0.0,0.0,0.0,26.0,0,4.0,0.0
7.72941,0.0,0.0,326,0,309,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0
7.73042,878.0,12.0,319,265,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,0.0
7.73151,0.0,307.0,311,257,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,42.0,0.0
7.73173,1104.0,300.0,304,0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,23,35.0,0.0
7.73251,0.0,62.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,27.0,0.0
7.73372,3771.0,0.0,0,0,215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0
7.73472,0.0,49.0,0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,13.0,0.0
7.73675,998.0,0.0,0,179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,5.0,0.0
7.73781,0.0,0.0,0,0,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0
7.73881,0.0,21.0,316,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0
7.7392,879.0,0.0,309,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0
7.73992,0.0,112.0,0,248,0,0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,26,0.0,0.0
7.74094,815.0,0.0,0,0,0,55,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.74197,0.0,16.0,0,0,216,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
7.74297,355.0,133.0,0,280,208,40,37.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0
7.74405,0.0,0.0,0,273,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.74505,998.0,0.0,307,0,0,25,32.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0
7.7461,0.0,66.0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.74667,0.0,0.0,347,207,0,0,0.0,0.0,0.0,4.0,0.0,0.0,39.0,23,0.0,0.0
7.7471,352.0,308.0,340,200,288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.74811,0.0,25.0,0,192,280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,11.0,0.0
7.74914,881.0,0.0,0,185,273,51,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,0.0
7.75016,0.0,51.0,0,0,265,43,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0
7.75116,997.0,0.0,0,0,258,36,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.75217,0.0,141.0,306,0,0,28,31.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0
7.75317,0.0,15.0,298,0,0,21,14.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0.0,0.0
7.75413,0.0,0.0,0,0,0,14,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0
7.75538,994.0,308.0,336,250,0,0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,0,10.0,0.0
7.75643,0.0,136.0,329,0,209,0,5.0,97.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.75743,882.0,50.0,321,0,202,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.75846,0.0,40.0,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0.0,0.0
7.75946,827.0,0.0,316,0,317,34,4.0,8.0,0.0,0.0,0.0,14.0,6.0,0,0.0,0.0
7.76047,0.0,0.0,0,0,309,27,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0.0
7.76147,0.0,0.0,0,396,0,19,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0
7.7616,992.0,0.0,310,389,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.76261,0.0,131.0,0,381,0,0,46.0,0.0,102.0,0.0,0.0,0.0,33.0,0,0.0,0.0
7.76361,1128.0,49.0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,32,15.0,0.0
7.76464,0.0,39.0,299,251,306,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.76564,989.0,20.0,292,244,0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0
7.76768,0.0,0.0,0,0,301,57,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0
7.76874,0.0,0.0,307,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,32.0,0,0.0,0.0
7.76907,0.0,35.0,300,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0
7.76985,1127.0,0.0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.77085,0.0,136.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0
7.77185,832.0,0.0,0,240,0,0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0,0.0,0.0
7.77285,0.0,32.0,408,0,0,0,0.0,0.0,0.0,0.0,0.0,151.0,32.0,18,0.0,0.0
7.77394,989.0,19.0,400,199,0,15,4.0,5.0,0.0,0.0,0.0,143.0,0.0,0,0.0,0.0
7.77512,0.0,0.0,393,56,0,0,0.0,0.0,0.0,0.0,0.0,136.0,28.0,0,0.0,0.0
7.77614,0.0,0.0,386,0,0,0,0.0,106.0,0.0,0.0,0.0,128.0,0.0,0,0.0,0.0
7.77653,893.0,0.0,0,383,0,17,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0,0.0,0.0
7.77717,0.0,314.0,0,376,0,0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,0,0.0,0.0
7.77817,888.0,0.0,328,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0
7.77919,0.0,45.0,320,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0
7.78039,1130.0,32.0,313,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,15.0,0.0
7.78139,0.0,0.0,0,282,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0
7.78255,380.0,0.0,0,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0
7.78372,0.0,139.0,294,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11.0,0.0
7.784,0.0,136.0,0,269,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.78478,374.0,90.0,302,0,0,0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0
7.78578,0.0,0.0,0,0,308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.78679,839.0,16.0,0,0,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.78785,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
7.78885,833.0,141.0,386,245,405,22,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.78987,0.0,0.0,0,238,398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.79088,0.0,43.0,359,0,390,0,10.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0.0,0.0
7.79147,828.0,0.0,352,210,383,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0.0,0.0
7.79291,0.0,51.0,0,202,375,24,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0.0,0.0
7.794,823.0,33.0,0,0,0,0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0,0.0,0.0
7.79511,0.0,0.0,384,0,370,0,9.0,0.0,116.0,0.0,0.0,0.0,16.0,0,0.0,0.0
7.79612,1137.0,73.0,377,95,0,0,0.0,25.0,15.0,0.0,0.0,0.0,8.0,0,0.0,0.0
7.79717,0.0,0.0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
7.79817,379.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.79893,0.0,68.0,303,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0
7.79917,0.0,141.0,295,0,0,0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,57,0.0,0.0
7.80019,3828.0,53.0,0,0,228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0
7.80127,0.0,24.0,0,389,220,0,0.0,29.0,0.0,17.0,0.0,0.0,0.0,42,0.0,0.0
7.80227,1032.0,65.0,352,382,213,0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,35,36.0,0.0
7.80338,0.0,0.0,344,374,205,30,0.0,122.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0
7.80441,1137.0,59.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,0.0
7.80541,0.0,140.0,0,280,0,23,0.0,25.0,0.0,0.0,0.0,125.0,0.0,0,0.0,0.0
7.8064,0.0,91.0,0,273,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.80655,827.0,52.0,0,0,371,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.80756,0.0,92.0,0,0,363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0
7.80964,909.0,58.0,0,335,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
7.81067,0.0,0.0,0,327,0,34,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,0.0,0.0
7.81167,904.0,87.0,296,320,0,0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,40,47.0,0.0
7.81283,0.0,58.0,288,312,0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,39.0,0.0
7.81385,1035.0,0.0,0,305,0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,32.0,0.0
7.81387,0.0,0.0,307,0,0,29,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,24.0,0.0
7.81485,0.0,55.0,300,0,0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,35,17.0,0.0
7.81586,388.0,31.0,292,271,0,0,0.0,121.0,0.0,0.0,0.0,9.0,0.0,0,9.0,0.0
